,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2030,Flood Hazard 2030,Flood Risk 2050,Flood Hazard 2050,Extrem Heat Risk 2022,Extrem Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
44,c7f69001-749b-4d96-9234-ebe932b08f17,c3a657c5-3f8c-488c-a0b8-b473d011e5ee,2dcec907-a00f-4090-8051-30a691ba7d67,fd1b8d40-6ea0-4111-a4fc-7d5dfd2db184,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
45,fe02a1ad-9ed5-4934-a252-baf7c33c2aad,3a7a3f43-7967-4aca-b50c-224acadf350e,fc4a04da-fad0-40be-a89b-8366a882b4f0,4e4cdcb7-bf4b-496d-9458-dbd1b4595814,,19469,Parc East,240 East 27th Street,New York City,NY,New York,10016,New York - Manhattan,Manhattan-Gramercy,1,1977,High-Rise,324,40.740588,-73.979595,289790.0,PRIMARY_USE_RETAIL,498,27.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
46,e98ff67c-ffcf-459b-b4d2-eb5a079d8f6c,9f212169-e454-478d-8096-a526e20c5965,b28efa10-205d-4335-81ce-20270340982c,df7c9171-cfe0-405d-9130-4ad8e686ae35,,19531,Alcott Apartments,35 Lomasney Way,Boston,MA,Suffolk,2114,Boston,City of Boston,1,2021,High-Rise,470,42.364901,-71.064716,423849.0,PRIMARY_USE_RESIDENTIAL,672,50.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Low,High,Very Low,Moderately High,Very Low,Moderately High
47,e55058d3-1536-4c3f-99d3-54eb0a82ea24,3da61d64-badb-4933-86cc-455cb4d5e29a,44be129c-14ae-45c8-b44f-6e9932dcf7c5,909ad9f6-689e-4519-b264-30a43e5d6b3e,,24012,Vantage Hollywood,1710 North Fuller Avenue,Los Angeles,CA,Los Angeles,90046,Los Angeles,Hollywood/Mid Wilshire,1,1987,Mid-Rise,298,34.102149,-118.348364,164056.0,PRIMARY_USE_RESIDENTIAL,324,6.0,Very Low,Very High,Low-Medium,Moderately High,Low-Medium,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
48,85d12158-48c7-44c0-b885-96998a865582,77fbe9f1-9bf4-4021-b831-bc65cc274101,4d8b9852-a314-4026-b41e-b6e6b9144501,acde6dc1-7b97-4ac3-8d28-039c218d321a,,24013,C on Pico,12301 W Pico Blvd,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,2014,Mid-Rise,94,34.028469,-118.45282,64961.0,PRIMARY_USE_RESIDENTIAL,142,7.0,Low-Medium,Very High,Very Low,Moderate,Very Low,Moderate,Medium-High,Very High,Medium,Very High,Medium-High,Very High,Very Low,Moderately High,Very Low,Moderately High
49,03ebbd99-5aec-4695-954f-7c3944db6ac4,fc24b08a-ec82-49c1-b606-b05e6d0a6298,c8baed21-bb1e-4c55-827f-fa5d17b2d96a,8b81ec13-d49f-4b09-b042-800226da172d,,24016,Springline,3220 California Ave SW,Seattle,WA,King,98116,Seattle,West Seattle,3,2016,Mid-Rise,136,47.574237,-122.386308,104855.0,PRIMARY_USE_HEALTHCARE,205,7.0,Low-Medium,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderately High
50,42ebb810-5aec-48ff-96e4-3c162f29aa93,26777227-4c94-4691-8ccf-f4e6975eeaca,981073af-5b10-4e5b-923a-668e1d20253e,816ba24f-5b13-4177-91ee-75fe606afcda,,24018,Girard,50 Malden St,Boston,MA,Suffolk,2118,Boston,City of Boston,1,2016,High-Rise,160,42.339996,-71.068353,137418.0,PRIMARY_USE_RETAIL,253,9.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
51,c62fd932-fdea-4232-adc2-c9def1921f29,c6424a44-329e-4a77-8568-cd16035c0fb7,72776219-38f6-4f49-b988-4bcf362aba6d,fa3e3a57-83bf-4cee-ab2c-0532a14e3d34,,24020,Venn at Main,10333 NE 1st Street,Bellevue,WA,King,98004,Seattle,Bellevue/Redmond,2,2016,Mid-Rise,350,47.611028,-122.202283,265397.0,PRIMARY_USE_FOOD_SERVICE,426,11.0,Very Low,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Moderately High
52,59679a82-564a-48e7-9447-9bbc597836b4,7615f217-e626-4256-aa13-522425b8d349,a21bdb30-db2d-4c6f-94eb-2c326c015d10,f4b2a1e4-3fe7-4f13-a6e1-7ee7f4ed74a2,,24022,Radius Koreatown,680 S Berendo St,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,2,2014,Mid-Rise,301,34.060644,-118.293768,184789.0,PRIMARY_USE_RESIDENTIAL,314,10.0,Very Low,Very High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
53,deb97cb2-3a6d-44b5-9d19-43aa898c317b,71ec3163-0d11-4338-8c17-16074be822f1,48bb8345-2e96-4a94-b1d7-dd2ef617a1d6,6897ffb4-a176-4df4-9efc-aae6eb67f351,,24023,Chloe on Union,1408 East Union Street,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2010,Mid-Rise,117,47.61398696,-122.3137891,80783.0,PRIMARY_USE_FOOD_SERVICE,140,8.0,Low-Medium,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderately High
54,1e79b8a9-10ea-4fa3-b5c8-2154fd18c9ea,1a8972e7-1ee1-4e55-a466-7601bc61f6cc,fe6eb358-2216-48a1-8e1a-2177de504fdf,c13ea7f9-a970-48b9-a95f-3700e65baf08,,24027,The Rivington,1130 Grand Street,Hoboken,NJ,Hudson,7030,New York - Manhattan,Hudson Waterfront,4,1999,Mid-Rise,240,40.751396,-74.032473,240385.0,PRIMARY_USE_RETAIL,480,6.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
55,eec6322d-9b14-4d4b-9f39-8af3aab82b33,89d3a4c9-d43e-4b3e-970c-c9683f2bb320,62f2d153-815b-4455-af9b-133a4b5f9bec,3c0010c9-031e-47f3-bf68-a564b2317e69,,24030,Troy Boston,55 Traveler Street,Boston,MA,Suffolk,2118,Boston,City of Boston,2,2015,High-Rise,378,42.343645,-71.062687,238127.0,PRIMARY_USE_RETAIL,462,21.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
56,6e2ffbe5-cac1-4584-b9a4-1b4d1b7211ea,08c7f7ab-51d4-45c1-9459-a9a7c30a0547,66b90145-3d5d-4431-9448-c5cf983774ee,0ff024c8-f83b-420c-a372-566c39de28a9,,24032,Radius Uptown,1935 N. Logan Street,Denver,CO,Denver,80203,Denver,CBD/Cherry Creek,1,2017,High-Rise,372,39.746906,-104.982607,286650.0,PRIMARY_USE_RESIDENTIAL,454,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
57,4061ff89-10ec-424e-b026-8fd3afbad199,c1a7efa9-5d0c-4b64-8669-5560f3a2a7af,33bc85b6-e327-492b-95d6-376ca79097ed,93e2437b-6d17-4516-8005-a4de49c24282,,24033,Skyhouse Denver,1776 Broadway,Denver,CO,Denver,80202,Denver,CBD/Cherry Creek,1,2017,High-Rise,354,39.744559,-104.987395,279005.0,PRIMARY_USE_RESIDENTIAL,448,27.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
58,602eb91c-6da0-46cf-a344-0df12941eaca,60205f19-c986-42db-ab82-1e0ef336c0a3,caf99506-aad5-4276-8bf7-fdfa51173da6,4e4bc877-d55f-4b56-b3a8-f54dfe7e33eb,,24039,Eviva on Cherokee,1250 N Cherokee St,Denver,CO,Denver,80204,Denver,CBD/Cherry Creek,1,2017,High-Rise,274,39.736212,-104.991294,224317.0,PRIMARY_USE_RESIDENTIAL,342,18.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
59,e4a647c2-df84-46e1-8fdf-88c852760900,cf8f8602-a604-4445-ae67-389db0c47717,f83add14-ff54-4224-b4bc-4d5156e3a8ca,629d9057-8c05-4889-a641-b862b4e4c7fb,,24040,Madox,198 Van Vorst St.,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2013,Mid-Rise,131,40.714054,-74.040937,120751.0,PRIMARY_USE_HEALTHCARE,201,8.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,Very High,Low-Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,Moderately High
60,0fcadd27-151a-4bdc-97ee-c1dfe3ed2157,35d0c847-882d-4204-9d48-5c318015b054,5049a6c7-ece7-4069-a4ff-3f5c04b87dc8,b67566e9-82cf-404c-be85-2a17f85771fe,,24043,Mark on 8th,285 8th Ave N,Seattle,WA,King,98109,Seattle,South Lake Union,1,2016,Mid-Rise,174,47.6205,-122.341456,115549.0,PRIMARY_USE_FOOD_SERVICE,196,10.0,Low-Medium,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderately High
61,88419f32-6a95-46d3-9d01-de093ec87cb8,c3460f44-9430-4c5e-ad18-65367ab438bc,8299a56a-909e-4f15-bf54-f08b2b039c4f,2dd2320a-1342-4451-86a5-c5609173391e,,24045,Axis at Shady Grove,9305 Corporate Blvd,Rockville,MD,Montgomery,20850,Washington DC,MD-Rockville/Gaithersburg,2,2016,Mid-Rise,366,39.107946,-77.192273,342022.0,PRIMARY_USE_RESIDENTIAL,538,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
62,f97aec43-66c6-4a56-92a8-c38c457b5467,2977b1b9-5fc9-4344-8c51-155ecc130943,73d29f6f-0bf8-40fa-9fbf-5c61447b50e1,6acbfd6a-9840-4770-af1b-c765ac2fc06b,,24047,Venue at the Promenade,6200 Castlegate Dr,Castle Rock,CO,Douglas,80108,Denver,Castle Rock,17,2017,Garden,312,39.422346,-104.882694,311428.0,PRIMARY_USE_RESIDENTIAL,488,3.0,Very Low,Low,Low-Medium,Moderately High,Low-Medium,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
63,2630f6d6-351b-44dc-8313-56fecf3bbc8d,6502de5f-6997-436e-a479-5633c1e21a71,2ca94de6-b972-466c-ae36-904d0a6f8ad5,fc8a15b9-c807-4a8e-9420-694a6216531b,,24048,The Brodie,2311 Park Centre Dr,Westminster,CO,Adams,80234,Denver,Northwest Denver,8,2017,Mid-Rise,312,39.917818,-105.01461,298937.0,PRIMARY_USE_FOOD_SERVICE,469,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
64,7e1f9757-151a-4008-9644-c2f40a364a74,9c8c5fe3-c40d-4106-86f4-4130dcc54026,6f1530ba-9b85-4e8c-af47-d4c39c11274e,4ab6b749-e4a5-49ff-ab13-e1c72a8aba34,,24049,STOA,222 S Main St,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2017,Mid-Rise,237,34.050228,-118.244661,178856.0,PRIMARY_USE_SCHOOL,279,10.0,Very Low,Very High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
65,ea1ef53c-0f0c-446b-af83-bbbd834fad67,cbb8bcfc-b970-4715-8ecb-36a71e52bcc6,e84b99ab-f389-4d5b-855d-89f124cb424a,22314caa-726d-46a1-a24b-a89a7f2862fe,,24051,Next on Sixth,620 S Virgil Ave,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,1,2018,Mid-Rise,398,34.06331,-118.286375,262513.0,PRIMARY_USE_RETAIL,447,9.0,Very Low,Very High,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,High,Very Low,High
66,3f2ffbb9-b96e-423e-8dee-5114d9597fd0,d245e376-4036-4689-9e2d-2d0ef616e0cc,069c5425-a000-4905-be04-f80f3e3f600f,e0858124-c991-4548-93d9-da670b1fad06,,24053,The Lex,5560 Lexington Ave,San Jose,CA,Santa Clara,95123,San Francisco Bay Area,SF-South Bay,1,2017,Mid-Rise,387,37.252236,-121.799144,337454.0,PRIMARY_USE_RESIDENTIAL,561,5.0,Medium,Very High,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
67,984f1496-e2ea-40b7-b01b-76341312e255,155bae08-ad1b-4b25-a413-0f104716eb90,12dbcf3c-0812-48c9-a8f0-8b392763a620,86ab03ac-808a-4c14-a711-2bc5313d60ff,,24055,Aero Apartments,201 W Atlantic Avenue,Alameda,CA,Alameda,94501,San Francisco Bay Area,SF-East Bay,4,2021,Mid-Rise,204,37.780408,-122.29618,139904.0,PRIMARY_USE_RESIDENTIAL,244,4.0,Low-Medium,Very High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
68,26435ce6-aefe-41d2-b5e0-6eca34c61424,50104c4e-af80-4a19-8a8c-0381051d831c,8e0f3c7c-ff51-4ee4-918f-0811b0f67ae5,8faa2391-6d81-4c22-9d1f-3b3d9ad15933,,24060,The Huxley,1355 El Camino Real,Redwood City,CA,San Mateo,94063,San Francisco Bay Area,SF-Peninsula,1,2018,Mid-Rise,137,37.482264,-122.229172,117547.0,PRIMARY_USE_RESIDENTIAL,171,8.0,Very Low,Very High,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Low,High,Very Low,Moderately High,Very Low,Moderately High
69,dceed992-0c3f-418a-b5b9-7198088b2f23,6fd2b458-2d88-4639-9949-ea8ee4f0c116,38dd2c16-6ac2-4d86-adf3-1abbb1fcdbdf,866ed169-b0b5-4fed-9d3e-29fa2d6455f3,,24069,Lane,10720 5th Ave NE,Seattle,WA,King,98125,Seattle,North Seattle,2,2019,Mid-Rise,217,47.707698,-122.322775,144116.0,PRIMARY_USE_RETAIL,250,7.0,Very Low,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderate
70,2dc374b6-f052-49c8-9163-1f1b7a415f71,25569e52-54ba-4001-995b-e886d5a7db02,9fed2ac9-48f3-471c-9131-cc2d1027d396,a1f9ca0b-6a3a-4b70-96e8-6de4e37cf753,,24071,The Dalton,1225 First St,Alexandria,VA,Fairfax,22314,Washington DC,VA-Alexandria,1,2018,Mid-Rise,270,38.816434,-77.050816,209749.0,PRIMARY_USE_FOOD_SERVICE,363,17.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
71,b0767627-1099-4624-840e-d6c6356f4ba7,424a6f62-b01e-4c6f-8c2e-e04d21c0a251,3715a4d5-0fb4-4cf3-9900-5aed1bda551e,8a9dbe7c-43eb-4dbc-a5ae-3ad5e399dd86,,24078,Notch,13800 Newcastle Golf Club Rd,Newcastle,WA,King,98059,Seattle,Bellevue/Redmond,1,2019,Mid-Rise,158,47.540721,-122.154255,105288.0,PRIMARY_USE_RESIDENTIAL,187,5.0,Low,High,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderately High
72,721a1332-ae76-4891-8a77-568863942c7f,18677b5d-8176-4ab7-ac23-d5ab17cd9088,91f5e234-6cc5-4058-a73d-b392b42433ea,969bedc3-7731-4394-a5f1-f74ac5616435,,24083,Circa Fitzsimons,11700 E 26th Ave,Denver,CO,Denver,80238,Denver,Northeast Denver,11,2020,Garden,280,39.75500012,-104.8510655,261014.0,PRIMARY_USE_RESIDENTIAL,400,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
73,ea878761-8fe0-42eb-8c6f-ec719e417c59,013a3f8d-76f7-4e59-bd51-bcad1ac33493,9022d983-09de-46bf-ab95-091221bb5f6d,18cef278-a7ff-4ee3-8ea5-521029452fac,,24086,Radiant Fairfax Ridge,3887 Fairfax Ridge Road,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,2,2016,Mid-Rise,213,38.86034705,-77.33592725,195719.0,PRIMARY_USE_RESIDENTIAL,346,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
74,47941e07-f8eb-4af4-b547-88bf9c808d29,f432ebaf-4cc1-455e-87e2-ab6ab21fe215,3067a974-a96b-4ec7-84cb-3780abb45595,1a6e7644-f5cd-42e0-847d-e5081e0c7080,,24087,Skyhouse South,100 6th St NE,Atlanta,GA,,30308,Atlanta,Midtown,1,2014,High-Rise,320,33.77802758,-84.38296238,,PRIMARY_USE_RESIDENTIAL,424,25.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Not Assessed,Low,Not Assessed,Low,Not Assessed,Low,Very Low,Moderately High,Very Low,Moderately High
75,9b31679c-4f4f-41f3-a313-06dc76b1aee5,15252ff6-e0f8-48ac-9173-dd248f2443be,c10b3a7e-971e-4371-b110-76254f63e7c6,bd88b4e2-c6bc-4f07-b194-6cb38d33f8c5,,24090,The Reserve at Burlington,20 Corporate Drive,Burlington,MA,Middlesex,1803,Boston,128 North,1,2019,Mid-Rise,270,42.49530456,-71.19112029,250444.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Low,High,Very Low,Moderately High,Very Low,Moderately High
76,a96f566b-9ffc-48c4-8656-bdfb3a7cd418,74138df8-1d65-4543-8a62-2eb9713c8196,802eb7a0-70f9-445c-9837-57ac67165701,b8e018ca-3836-49fe-a783-14b9dec66594,,24091,Flora,5406 Middle Fiskville Road,Austin,TX,Travis,78751,Austin,Central Austin,1,2019,Mid-Rise,194,30.31685139,-97.71467987,122704.0,PRIMARY_USE_RESIDENTIAL,210,6.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
77,824e280f-c769-4096-930a-527fc03ab42c,1444264d-a467-4031-abc1-618999f92793,458d75e3-ce33-4a42-b004-5958d7fd9c69,a970c39a-0af4-4bc3-bd64-994bccaf347a,,24092,St Johns West,601 W St. Johns Ave,Austin,TX,Travis,78752,Austin,Central Austin,1,2020,Mid-Rise,297,30.33797055,-97.7147356,193622.0,PRIMARY_USE_RESIDENTIAL,338,6.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
78,0d4006fb-454e-406e-ab0c-da7a1f9f3f96,11c35b20-c004-495a-8cfc-22e97186e87d,8fdfb92a-2e2e-4782-ba60-0eb2f89c5dbf,565376bb-609e-4382-b125-512f278fff68,,24096,Zephyr on the Park,8020 161st Ave NE,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,1,2021,Mid-Rise,193,47.67515316,-122.1250705,143669.0,PRIMARY_USE_FOOD_SERVICE,227,10.0,Very Low,High,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Low,High,Very Low,Moderate,Very Low,Moderate
79,bede82b2-ef0f-4bc1-9044-428964946f6e,2e6894e3-a635-4f8e-9264-fb70eecebaaa,85da5cc4-73d8-4337-aacc-e4c54ab41228,cdab9aac-64dc-4d9e-a4c2-14cc4f6f5446,,24098,Kilby,8455 Grace Street,Frisco,TX,Collin,75034,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2020,Mid-Rise,258,33.14832714,-96.8360526,227975.0,PRIMARY_USE_RESIDENTIAL,349,4.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
80,ab32371c-8c05-46e2-b45f-5303f0670b7d,731201a1-2140-4e48-8402-f008c186716b,1eec23af-2174-443e-b9c0-694f30a767af,24f1abe5-c32d-4c95-abe3-85b91372b56a,,24106,Indie Deep Ellum,2900 Canton Street,Dallas,TX,Dallas,75226,Dallas/Ft. Worth,TX-DFW-Intown/Oaklawn,1,2019,Mid-Rise,231,32.78258125,-96.78093184,184849.0,PRIMARY_USE_FOOD_SERVICE,279,9.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,High,Very Low,High
81,8e011b69-5104-46f3-8069-f058a67cbeba,cb4c8afa-6b13-44e8-a8ef-94c2b96a40a8,45faa5b6-7548-4ca6-801b-f979e5bc68e5,b648f29a-35ef-4a04-a8fb-db76ea5779dc,,24109,Luna Upper Westside,2265 Marietta Boulevard NW,Atlanta,GA,,30318,Atlanta,GA-ATL-NW,1,2020,Mid-Rise,345,33.81866628,-84.44928381,,PRIMARY_USE_FOOD_SERVICE,488,6.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Not Assessed,Moderate,Not Assessed,Moderate,Not Assessed,Moderate,Very Low,Moderately High,Very Low,Moderately High
82,1446404b-3d86-4d95-acca-bc59b76cfa86,0b64ddb1-4a7c-4a87-95d8-cc48eedfd4a3,5eee7dd7-2a94-47bf-ae7b-7be01731995d,08d4fa6b-3476-4f7f-b33f-7cb5128f5b06,,24112,Westerly,441 W Commerce Street,Dallas,TX,Dallas,75208,Dallas/Ft. Worth,TX-DFW-West Dallas,1,2020,Mid-Rise,331,32.7735806,-96.83137135,270730.0,PRIMARY_USE_RESIDENTIAL,404,7.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
83,923d3a5a-ebb2-4643-ba2e-c30de170c205,ea81d1d2-394a-4a97-81d1-bc6dbf3208e9,bd96b460-3a83-4ee1-8c31-76e34d8c23d5,e5c6642f-841e-428b-b152-3536d9d888d7,,24115,Olivian at The Realm,3964 TX-121,Lewisville,TX,Denton,75056,Dallas/Ft. Worth,TX-DFW-Far North Dallas,1,2021,Mid-Rise,421,33.06023418,-96.89893402,390625.0,PRIMARY_USE_RESIDENTIAL,577,6.0,Very Low,Low,Low-Medium,Moderately High,Low-Medium,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
84,03ddd95c-6ee8-4ff4-8064-d413a6cf3d32,3b119b05-541a-41ea-9219-22e090ad8305,6d29e1df-a88e-4343-ad15-102ce87a19ae,1410c538-1b96-42e8-a72e-1ef8c9de9362,,24117,Juniper Sandy Springs,6558 Roswell Road,Sandy Springs,GA,Fulton,30328,Atlanta,Perimeter,1,2017,Mid-Rise,230,33.93450209,-84.38099938,,PRIMARY_USE_RESIDENTIAL,319,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Not Assessed,Low,Not Assessed,Low,Not Assessed,Low,Very Low,Moderately High,Very Low,Moderately High
85,bf64a99d-e3e8-4d0e-baf3-676c0b60eb43,dca9ac1a-3e7c-4853-8b0c-48abcddf0c28,e6df0187-28bf-4f51-a22b-767dae76cabe,6bd8741e-54d3-40bb-af61-ea82f4668459,,24122,Milo,4109 E 10th Ave,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2019,Mid-Rise,319,39.73205514,-104.9393176,269168.0,PRIMARY_USE_RESIDENTIAL,463,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
86,6a413165-5b1a-48cb-bd46-a6ff88f50a93,5aaca21e-ea37-48da-97ae-753a3608a3f5,35b322e6-cf05-49de-9842-354709cc074f,c41e6bb7-10e6-4aa6-bffb-edd964516dcd,,24123,Theo,985 Albion St,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2018,Mid-Rise,275,39.73173058,-104.9395027,207241.0,PRIMARY_USE_RESIDENTIAL,351,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
87,0687789f-1efb-4150-9eb3-ce743c0b5943,344e025b-0efc-4bb8-b955-d75e4bc9dfb8,d4e6fed9-4991-423d-a6e9-60b15e126dbb,4f3e4abb-5f95-47f0-86ce-d36f508eaf4e,,24125,Mara Pacific Beach,4275 Mission Bay Dr,San Diego,CA,San Diego,92109,San Diego,I-5 Corridor,1,2019,Mid-Rise,172,32.80116385,-117.2127563,169571.0,PRIMARY_USE_RETAIL,247,5.0,Very Low,Moderately High,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderate,Very Low,Moderate
88,24c71ee1-ac42-4286-b98c-f4e532f94871,9ffe264b-5613-4ca0-95ba-e2584430b123,688fe541-e2c1-4b5c-ac86-d79431d95b56,7a95b7f4-d949-4717-a369-40ed2d868acb,,24128,The Weaver,1401 Art Dilly Drive,Austin,TX,Travis,78702,Austin,East Austin,1,2020,Mid-Rise,250,30.25274824,-97.73201511,186507.0,PRIMARY_USE_RESIDENTIAL,314,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
89,544007f8-8f0c-46f4-a105-7a56d18269a5,76e14a19-4477-4615-a7a4-2a42a9c601e1,584696af-7343-4268-8e50-613d30ed049f,f8871c15-aaa6-4285-b4ff-48afec201bb5,,24222,Westside Barry,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1989,Mid-Rise,18,34.048597,-118.45918,23040.0,PRIMARY_USE_RESIDENTIAL,36,4.0,Very Low,Very High,Low-Medium,Moderately High,Low-Medium,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
