,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2030,Flood Hazard 2030,Flood Risk 2050,Flood Hazard 2050,Extrem Heat Risk 2022,Extrem Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
10,e3bb20fe-cda2-4a5d-a8d9-4a280e1aaaab,8a99371a-98dc-4721-88ea-ce64f892b8b0,301c96a1-1dd8-4172-af6d-0570db2ab345,a7ba08f4-f6aa-42c3-896b-c5f41b75c67f,,19158,71 Broadway,71 Broadway,New York,NY,New York,10006,New York - Manhattan,Manhattan-Financial,1,1897,High-Rise,238,40.70742535,-74.01195288,185905.0,PRIMARY_USE_FOOD_SERVICE,299,23.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
11,06054941-b9b9-4588-bb99-f1ee7e664443,5e2d46e4-0a13-4b86-b109-cc968ea962df,7080d75c-bc2d-4aff-852a-3d4310706b5a,6ad458af-4952-4a96-8480-4197887c3c76,,19163,180 Riverside Boulevard,180 Riverside Boulevard,New York,NY,New York,10069,New York - Manhattan,Manhattan-Upper West Side,1,1998,High-Rise,516,40.778449,-73.988156,391226.0,PRIMARY_USE_SCHOOL,594,45.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,Moderately High
12,ce49e016-b933-4d04-8f31-6da6b9e59dc3,97571d40-5446-40de-9315-d32e52ef4bed,108f69b2-59be-4bba-8f97-5c716ffe56fc,97692aac-2c5e-4c97-983c-0c806b363e82,,19176,The Prime,1415 North Taft Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2002,High-Rise,281,38.89037595,-77.08140297,265293.0,PRIMARY_USE_RESIDENTIAL,390,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
13,3f681af0-4690-4373-8b8a-a01c8d486a7c,15ea8387-a46e-4b94-9aff-589d00bf6df3,bba4898a-5e4d-4b9d-9a17-a889225e83d2,e9a73a21-71a8-4b53-b2bc-2c7d4820a562,,19178,Ten23,500 W. 23rd Street,New York,NY,New York,10011,New York - Manhattan,Manhattan-Chelsea,1,2011,High-Rise,111,40.74768257,-74.00421173,76880.0,PRIMARY_USE_RETAIL,137,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
14,5bffe035-70ad-45e5-90f2-3e6942c17415,e382544c-205d-4e25-ad64-f3c8e70dfe33,76bf1a9f-fbec-4a2f-8558-d2f40c82c8e2,952e53f3-72f5-434e-bd0d-efd15989522b,,19179,Parc 77,50 West 77th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1903,High-Rise,137,40.780464,-73.975879,73643.0,PRIMARY_USE_OFFICE,138,14.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
15,e4f07b97-dc47-4f13-b3a5-8ae1e8ab9a1c,f6eeae53-bd3b-47c9-a512-7ecc7150bfa0,c2eadfcd-b5fe-4f26-9be3-0eed545e9a49,6ec85f64-0003-4fe3-9688-e32bdeea59a1,,19180,Parc Cameron,41 West 86th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1927,High-Rise,166,40.786056,-73.97119,78374.0,PRIMARY_USE_FOOD_SERVICE,173,17.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
16,3a271b9d-fefe-4b35-ad4a-6c649df59d18,5088bbea-99b3-40de-8023-c9a1a40d2469,533d712e-f2d2-44c5-b738-2af5c2db8db4,23f43c82-be72-4f31-9933-dfe425213ab8,,19183,Parc Coliseum,228 West 71st Street,New York,NY,New York,10023,New York - Manhattan,Manhattan-Upper West Side,2,1910,High-Rise,177,40.778508,-73.983488,94190.0,PRIMARY_USE_HEALTHCARE,191,16.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
17,c2278963-232a-4034-9a16-8590afc4d387,2a509424-5b63-40f5-87a2-0f3409e375a7,795ff113-7d16-483d-b389-82d96ec50678,f4224fde-6d3c-406c-b654-5ca4101ee9bd,,19206,Sheffield Court,701 North Wayne Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,37,1986,Garden,597,38.88207266,-77.08600831,394256.0,PRIMARY_USE_RESIDENTIAL,645,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
18,5903ced6-c7d1-4c8e-9372-08711a553374,6db49d09-0d98-4398-ac65-8aa3c9d68207,9a32594c-eccc-447d-8a7d-e697c09b6877,7bcd1ed8-7896-41bd-83cf-a11344113c7a,,19216,The Reserve at Fairfax Corner,11727 Fairfax Woods Way,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,50,2001,Garden,652,38.85807926,-77.35362829,616722.0,PRIMARY_USE_RESIDENTIAL,1044,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
19,81572d51-bb41-42d0-9e96-fcd6a7deb234,f5ca94c7-77d1-4c32-a154-14b37b0c7be9,77e23aa9-21e8-4ca6-9db7-765a667e5b3c,d6de5ad4-23c7-4520-a959-54d4271f409d,,19217,The Reserve at Eisenhower,5000 Eisenhower Avenue,Alexandria,VA,Alexandria City,22304,Washington DC,VA-Alexandria,5,2002,Mid-Rise,226,38.80325817,-77.11920786,227897.0,PRIMARY_USE_RESIDENTIAL,356,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,Moderate,Low,Moderate,Low,Moderate,Very Low,Moderately High,Very Low,High
20,3a75fb5f-12c4-4481-baea-b1131dae62d9,ed0c7c1e-2107-41fa-8979-9994c8b6681a,c5f8c0fb-b258-4155-ba31-a01a78d0ae01,65995176-7093-42f0-bbd6-e69404fdcb61,,19221,1210 Mass,1210 Massachusetts Avenue,Washington,DC,District of Columbia,20005,Washington DC,DC-Central,1,2004,High-Rise,144,38.904376,-77.028222,130479.0,PRIMARY_USE_RETAIL,213,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
21,1719981e-4128-43fe-bfef-f5df8c888463,11f91d2e-2543-4669-a323-e34bf5ca2fc1,aceceb27-4677-484d-b22a-ca6c1fbb6232,2181604c-12a0-41f4-932c-9ba20c194a88,,19223,2400 M,2400 M Street NW,Washington,DC,District of Columbia,20037,Washington DC,DC-Central,1,2006,Mid-Rise,359,38.90529368,-77.05143916,330088.0,PRIMARY_USE_FOOD_SERVICE,439,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
22,c853de90-16ec-4e78-a9b9-48b68a08e85c,173a8438-31e6-406a-af5d-eb4cbefb676d,3338c13b-bfc3-4c55-a3f8-5920e0800a83,fa776042-bf4f-4cbe-aec0-ddde40f345ee,,19224,Reserve at Potomac Yard,3700 Richmond Hwy,Alexandria,VA,Alexandria City,22305,Washington DC,VA-Alexandria,2,2002,Mid-Rise,588,38.83794802,-77.05205388,514532.0,PRIMARY_USE_RESIDENTIAL,824,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
23,f27ddd7a-8c1f-4e63-bd73-8322247bec33,9371c186-e760-4a0e-b74c-a7c662a263b4,aac2f70c-f626-4226-9c27-d0cc89fee2e4,960c226b-710c-49af-b34d-15aaaf527ebf,,19225,Carlyle Mill,2201 Mill Road,Alexandria,VA,Alexandria City,22314,Washington DC,VA-Alexandria,4,2002,Mid-Rise,317,38.799884,-77.06741,303201.0,PRIMARY_USE_RESIDENTIAL,496,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,High
24,378d0cfc-4a13-4c95-878f-60c43423ccd4,93418cfc-9d7c-4d41-ad71-1c4467c162d4,f22c6bf9-2f9f-46de-9254-e596b4728fd5,97c90465-25bc-4ecb-a118-9496919f52ac,,19226,Reserve at Clarendon Centre,3000 N. Washington Blvd.,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2003,High-Rise,252,38.88497728,-77.0937795,216340.0,PRIMARY_USE_FOOD_SERVICE,346,11.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
25,24bd762f-0bf1-4f13-b684-ece60cfd303c,74a4527c-bae1-4463-9c1f-095c2b567f37,14b7637f-a491-434b-8bbf-bac97ffe7f70,f250e116-5ba3-4113-b352-15d0fec06c11,,19231,Church Corner,10 Magazine Street,Cambridge,MA,Middlesex,2139,Boston,MA-Cambridge,1,1987,Mid-Rise,85,42.36452836,-71.10502183,81632.0,PRIMARY_USE_RESIDENTIAL,182,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
26,affd88df-fa4c-4c8f-a3d8-cca2574ab644,d1ea5d70-3401-4b97-b1f9-1474136abc26,d7321368-7353-4808-96b2-e936d9b83f8b,2a5dcd94-bd10-44ab-a75f-efe2c02c55d4,,19234,The Veridian,1133 East-West Highway,Silver Spring,MD,Montgomery,20910,Washington DC,MD-Silver Spring,2,2009,High-Rise,457,38.9899,-77.028575,395471.0,PRIMARY_USE_FOOD_SERVICE,621,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
27,3c168080-0987-417f-af77-1da0f416111e,7bb77b6c-c5e9-480c-afa1-08c207fb2d36,7803071a-8ec9-43e2-bb9c-33c671ae4253,f60b082e-859a-42d5-a152-0d40c47b54e7,,19235,Highlands at South Plainfield,1300  Cook Lane,South Plainfield,NJ,Middlesex,7080,New York - Manhattan,NY-Suburbs,12,2000,Garden,252,40.55646459,-74.41752697,230034.0,PRIMARY_USE_RESIDENTIAL,387,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
28,05a047fc-f84f-4969-85c4-090b1622bd5d,d189ef99-0dab-43ca-8b0a-bb91ddf4ef58,c8fb40f0-2db7-4ba0-bc54-be8e1bec29fa,791b3bd6-3c7e-4c50-9951-bbec24403bf8,,19236,600 Washington,600 Washington Street,New York City,NY,New York,10014,New York - Manhattan,Manhattan-Chelsea,1,2004,Mid-Rise,135,40.73045,-74.009087,74089.0,PRIMARY_USE_RETAIL,149,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
29,72c35acf-9dfb-41aa-bf6e-06822d6a6c5f,705faccc-2094-408a-975e-2bfb9d06fa7c,f76d4d24-b0d6-4761-b30a-2773c45c1e0f,71b9bf18-4898-4e25-81ec-b41fd44174b2,,19239,Heritage at Stone Ridge,2 Littles Brook Court,Burlington,MA,Middlesex,1803,Boston,128 North,5,2005,Garden,180,42.48896655,-71.18694305,186514.0,PRIMARY_USE_RESIDENTIAL,292,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
30,6b2f7295-72af-4351-9eb9-48b2b4caa4f5,93f1b0a0-9d82-43bb-a3b6-f9f02ebf1f64,742dfcf7-8dee-4bf3-816c-113d803bc8c9,7dbc869f-87b0-41cb-a3d9-bac8cb7f3c02,,19241,2201 Pershing,2201 N Pershing Drive,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,2,2012,High-Rise,188,38.881071,-77.084407,180079.0,PRIMARY_USE_SCHOOL,295,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
31,77b467a2-57d2-47fc-9020-358418d42982,d81d072e-326f-4df2-a7d2-b132936e3e4b,7a3ba7e4-a79b-4cf0-8667-2971079c48d8,ab37ebcd-5d55-4949-a44d-27ae692efe71,,19242,70 Greene,70 Greene Street,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2010,High-Rise,480,40.714778,-74.036058,384771.0,PRIMARY_USE_FOOD_SERVICE,610,51.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
32,44ee3c4a-cecd-4bb7-b820-a061dd3bb7ce,e72fd135-b697-449e-8539-c181afca9dcf,5dd586ba-9b20-4cc0-b4b9-04ffec00f102,6750f5ab-65bb-4fa8-9517-91e97b6642f3,,19244,Mosaic at Metro,6210 Belcrest Road,West Hyattsville,MD,Prince George,20782,Washington DC,MD-Prince George,7,2008,Mid-Rise,260,38.964096,-76.952298,257047.0,PRIMARY_USE_RESIDENTIAL,417,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
33,a1073208-2704-4cc8-a383-2f30931d49ad,4a3451a8-0556-40d7-8017-736581df69ac,5521fd61-d1bf-4c98-854f-3caa9b4701bf,c986a8c9-f6f1-47bc-ada1-5fb1b0080493,,19257,Longview Place,70 Hope Avenue,Waltham,MA,Middlesex,2453,Boston,128 West,3,2004,High-Rise,348,42.36913533,-71.24837384,354956.0,PRIMARY_USE_RESIDENTIAL,549,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
34,1bd53432-5984-4179-8040-439c8da65caf,a6a821dd-8007-45c6-b2f7-e58f7299dfb2,54b1b49f-7173-4495-a69b-d3ba91d77a83,5f601208-a4ef-42c7-be40-5a14ed7ae003,,19260,Liberty Tower,818 N. Quincy Street,Arlington,VA,Arlington,22203,Washington DC,VA-Arlington-RB Corridor,1,2008,High-Rise,235,38.880331,-77.107594,220812.0,PRIMARY_USE_FOOD_SERVICE,338,21.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Very Low,Moderately High,Very Low,High
35,72becef6-7c57-4d62-af2e-4497508d02c7,1c4491f2-10ca-4374-80cc-fbdecdd9f7be,3bc5dee5-e2dc-44b1-a9d2-b5b4f6eab0c5,f65e9c37-7332-4282-8c3c-fa4c1e12f602,,19264,1111 Belle Pre,1111 Belle Pre Way,Alexandria,VA,Alexandria,22314,Washington DC,VA-Alexandria,2,2013,Mid & High Rises,360,38.81373,-77.049876,295165.0,PRIMARY_USE_FOOD_SERVICE,485,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
36,79e1956d-d8a9-4138-be83-8a9d3f632f07,fab4c13a-1f70-4c51-ae57-91a436153576,9ba21152-4ceb-451c-831e-3abe40690a2e,4cf8d4eb-25b9-43e9-8984-cdda4c68a2ae,,19276,777 6th Avenue,777 Sixth Avenue,New York,NY,New York,10001,New York - Manhattan,Manhattan-Chelsea,1,2002,High-Rise,294,40.744981,-73.991288,199571.0,PRIMARY_USE_RETAIL,325,32.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
37,67ff2317-2b97-46bf-b507-6a835ddf56ac,3969b31f-95be-4213-8940-6fcce21c0776,81c4447b-7ede-4904-b7bd-24a3a9873248,743d6f99-e479-4224-9147-b7c4e50f9c11,,19278,Longacre House,305 West 50th Street,New York,NY,New York,10019,New York - Manhattan,Manhattan-Midtown/West,1,1998,High-Rise,293,40.762352,-73.986258,206944.0,PRIMARY_USE_RETAIL,317,26.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
38,d05049a8-f427-4089-96b1-92e0b113f7d7,635ce8b6-6efc-4aaa-9f45-01eb27717ee7,9e22824a-3e48-4511-9f36-1f6fe9854571,a0b9fa0c-3c63-42a8-b155-a67555fea8b1,,19288,425 Mass,425 Massachusetts Ave NW,Washington,DC,,20001,Washington DC,DC-Central,2,2009,High-Rise,559,38.900411,-77.016821,485693.0,PRIMARY_USE_RESIDENTIAL,645,19.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
39,b8918838-0674-4419-b0a0-6e52ff15aa51,89cefa7e-6b59-41c3-b013-ecedf442ac32,29102128-140d-497c-8a74-d3e7281107a0,1707c27f-6c54-4f3c-81db-c22b8033f49a,,19306,1401 Joyce on Pentagon Row,1401 South Joyce Street,Arlington,VA,Arlington,22202,Washington DC,VA-South Arlington,1,2004,High-Rise,326,38.861441,-77.063089,283583.0,PRIMARY_USE_RESIDENTIAL,451,18.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Moderately High,Very Low,High
40,709e5e76-3b19-4145-821b-f8d3502ba449,5d0fbb57-72d6-4d31-83b0-ea0725e9d5e2,7020b385-0a9e-4e6c-b1e9-4ab1a8918ab7,20e72ecf-13bd-41ac-a2a1-841981f83090,,19337,Third Square,285 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2008,Mid-Rise,292,42.364727,-71.083302,262857.0,PRIMARY_USE_RESIDENTIAL,418,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,High,Very Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
41,a849136d-335a-4e26-abd4-ba71ea33afc6,3548b716-cefd-40cc-a29b-9eae482d76e3,1dd0d7c1-5530-45a6-8145-706f66b7f572,620bf60c-14b8-4f58-971f-2c5279459034,,19369,The Brooklyner,111 Lawrence Street,Brooklyn,NY,Kings County,11201,New York - Manhattan,Brooklyn,1,2010,High-Rise,490,40.692632,-73.986236,314648.0,PRIMARY_USE_RESIDENTIAL,564,52.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
42,cecd5a03-d10a-4de1-a6f8-bf0d14bf540f,39cc1d5e-0db5-4b1d-8464-7dd955388ce7,440a0bbe-4261-4b4e-84ee-71806e761b82,6b75ce3e-2744-4f27-96bc-558e5e3c7f9b,,19372,175 Kent,175 Kent Ave,Brooklyn,NY,Kings,11211,New York - Manhattan,Brooklyn,1,2011,Mid-Rise,113,40.718208,-73.963652,86178.0,PRIMARY_USE_SCHOOL,144,8.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
43,1968dc6e-40c5-4e0f-ae1b-60b4e5bc6fb1,7082be74-a34e-47a2-a5f3-0d2b16e4dc80,11bb57f2-ea73-40eb-a4b3-924bb8fe20c4,5f11c483-23d5-44ef-8141-8d46ea98ba28,,19373,Rosecliff II,790 Willard Street,Quincy,MA,Norfolk,2169,Boston,128 South,2,2005,Garden,130,42.229554,-71.030012,135450.0,PRIMARY_USE_RESIDENTIAL,200,1.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
44,9c0cdf6f-19ef-4d9a-8980-8c8c18a9d78f,f5ade837-66f8-4899-bce4-69b4978a0e8a,afddbcd6-78d4-4e94-b932-5bfc70672158,46046bc1-4883-48fc-aa7a-4a80b83cf0f4,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
