,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2030,Flood Hazard 2030,Flood Risk 2050,Flood Hazard 2050,Extrem Heat Risk 2022,Extrem Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
10,76d0df33-1dd0-45eb-8380-f718e6f6415f,d170993f-8e9b-49c8-acdf-97eefdac2d5c,a047b964-de07-427f-9f30-2d26f0fdf59d,3559e58b-ee3b-4f14-989a-ef0c14e7d7ec,,19158,71 Broadway,71 Broadway,New York,NY,New York,10006,New York - Manhattan,Manhattan-Financial,1,1897,High-Rise,238,40.70742535,-74.01195288,185905.0,PRIMARY_USE_FOOD_SERVICE,299,23.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
11,974afa8b-46a3-402d-aa52-e924610a8623,3a9a7b11-4d37-414e-9d4c-97e304f908d5,a7035ff1-46cb-423a-b513-0b6b813359a7,bba544dc-b3ac-4d0e-9977-9eaa3b3e4686,,19163,180 Riverside Boulevard,180 Riverside Boulevard,New York,NY,New York,10069,New York - Manhattan,Manhattan-Upper West Side,1,1998,High-Rise,516,40.778449,-73.988156,391226.0,PRIMARY_USE_SCHOOL,594,45.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,Moderately High
12,b9607b9f-6c3a-4041-9f21-50e19a398e68,b04ad5e1-798e-4aad-84b0-900de902fb8a,919a1d0d-337d-45f7-b6f9-9d97aa328844,2077115d-32ac-4ff5-981a-63eed6caace7,,19176,The Prime,1415 North Taft Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2002,High-Rise,281,38.89037595,-77.08140297,265293.0,PRIMARY_USE_RESIDENTIAL,390,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
13,84666c60-522f-4826-8cbc-fd67eae4d210,52ef9f7e-c587-4402-a175-ec741428d790,311c836d-ec09-4224-9e0e-25a742e2e691,0b06239a-98d6-4a62-9c08-ec0f8d9a0dff,,19178,Ten23,500 W. 23rd Street,New York,NY,New York,10011,New York - Manhattan,Manhattan-Chelsea,1,2011,High-Rise,111,40.74768257,-74.00421173,76880.0,PRIMARY_USE_RETAIL,137,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
14,379707fc-0458-46f6-b45c-991ce599b609,e7148768-27b7-4243-b90e-24e29fb5ec4b,7fead944-a40e-48a3-8e75-a1a263a2da60,b3f33e9b-ed4f-4d0a-bb59-0ad917c7fc38,,19179,Parc 77,50 West 77th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1903,High-Rise,137,40.780464,-73.975879,73643.0,PRIMARY_USE_OFFICE,138,14.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
15,97a8f4a8-b74f-47f8-ada8-67e16f94fedc,bf737b93-1be4-4ad1-acfc-6e4215735024,19d4110e-c0b8-4e36-8ab3-96d73468bbc3,94b0b618-189e-4001-9b2a-78208debb6bc,,19180,Parc Cameron,41 West 86th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1927,High-Rise,166,40.786056,-73.97119,78374.0,PRIMARY_USE_FOOD_SERVICE,173,17.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
16,0a628612-5885-460f-bde0-c28701ebfefe,c269448e-71cc-4c33-9693-1d7fa60c400b,c8e5edd3-eb1c-4e9b-b14f-e0cad30a6068,bd18cc67-930c-42f6-a8ae-f8864a679f99,,19183,Parc Coliseum,228 West 71st Street,New York,NY,New York,10023,New York - Manhattan,Manhattan-Upper West Side,2,1910,High-Rise,177,40.778508,-73.983488,94190.0,PRIMARY_USE_HEALTHCARE,191,16.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
17,c5bc98c4-09ec-4964-a06d-6b46588eeccf,d0c06d6e-cbcd-4a11-9434-929b8b94d0da,0f4da544-2faf-4734-bc41-e8716d59a4e3,f1ea8513-f38e-4808-a7e2-12378ab3fecc,,19206,Sheffield Court,701 North Wayne Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,37,1986,Garden,597,38.88207266,-77.08600831,394256.0,PRIMARY_USE_RESIDENTIAL,645,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
18,5e2c4ab9-6233-496b-9950-9d864ff62a7e,25572c15-d7af-45f9-a4c9-cbd784aeb154,f465c12c-a3e5-42c5-894f-2434e5aac17d,356931c0-074e-4adf-9fe4-89b9237aff34,,19216,The Reserve at Fairfax Corner,11727 Fairfax Woods Way,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,50,2001,Garden,652,38.85807926,-77.35362829,616722.0,PRIMARY_USE_RESIDENTIAL,1044,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
19,71796b22-e3af-4b3e-83cf-1ee53500ed78,c0c921e3-ec3d-4de4-81f0-91529b402ebc,1a0c0616-68fd-4f4c-b81a-5fbcbfe37861,b612f8ea-d93f-4e59-b401-0c2ae40d0adb,,19217,The Reserve at Eisenhower,5000 Eisenhower Avenue,Alexandria,VA,Alexandria City,22304,Washington DC,VA-Alexandria,5,2002,Mid-Rise,226,38.80325817,-77.11920786,227897.0,PRIMARY_USE_RESIDENTIAL,356,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,Moderate,Low,Moderate,Low,Moderate,Very Low,Moderately High,Very Low,High
20,8b6b062c-7990-4912-b262-89c375b92e69,a14403ca-e6aa-48c3-af4a-d1e36ee11d39,a9f97783-d73f-4c26-8e46-03be50358cbb,c0a0b0a6-3b1c-4ad0-8d2b-f2522412175c,,19221,1210 Mass,1210 Massachusetts Avenue,Washington,DC,District of Columbia,20005,Washington DC,DC-Central,1,2004,High-Rise,144,38.904376,-77.028222,130479.0,PRIMARY_USE_RETAIL,213,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
21,d1b7844a-c9fe-416d-aa25-dde7528b8c75,c7b17775-4c1e-420b-9933-a89640c5692c,b77458e1-b88c-4989-bc4e-3dd12fa2d856,10a01fb8-e2f7-40e4-bea9-c3227694664a,,19223,2400 M,2400 M Street NW,Washington,DC,District of Columbia,20037,Washington DC,DC-Central,1,2006,Mid-Rise,359,38.90529368,-77.05143916,330088.0,PRIMARY_USE_FOOD_SERVICE,439,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
22,35fee399-b7a8-406c-8cc0-68b9c469d714,f7777f9b-4d80-475d-9cab-cbaea98001f0,c1b3368f-507c-4772-a402-5f858b158c3f,fa928481-fa4c-4e97-97b6-0ea80b0966e6,,19224,Reserve at Potomac Yard,3700 Richmond Hwy,Alexandria,VA,Alexandria City,22305,Washington DC,VA-Alexandria,2,2002,Mid-Rise,588,38.83794802,-77.05205388,514532.0,PRIMARY_USE_RESIDENTIAL,824,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
23,9cf82f23-0aca-4c9f-8148-2dbf26a5e3da,b3095da1-fbca-4e6e-9ff1-b1a97ec8eee4,8e0ea384-323c-4ccd-9a6f-07370eaf2aef,0c270686-1390-4c21-86e8-8c2af891fc94,,19225,Carlyle Mill,2201 Mill Road,Alexandria,VA,Alexandria City,22314,Washington DC,VA-Alexandria,4,2002,Mid-Rise,317,38.799884,-77.06741,303201.0,PRIMARY_USE_RESIDENTIAL,496,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,High
24,d4343bf7-7bf5-4975-a763-1a66bcc77433,ef8d1ecf-80ac-4879-96b8-98f02b57ca41,096e78e2-70d6-4fe4-b8c9-93b50f8288b3,98c6fa4a-98df-4ec4-9125-543f03fa5acc,,19226,Reserve at Clarendon Centre,3000 N. Washington Blvd.,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2003,High-Rise,252,38.88497728,-77.0937795,216340.0,PRIMARY_USE_FOOD_SERVICE,346,11.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
25,62d3042d-c80c-447f-96b0-7efd0703e061,3f2d62d9-be9c-414b-874d-3d5598654d9b,25fcd15c-9db3-4d36-a710-ffc7fdf64753,ad0d0d34-cc22-428d-a8d3-7940b22d28bd,,19231,Church Corner,10 Magazine Street,Cambridge,MA,Middlesex,2139,Boston,MA-Cambridge,1,1987,Mid-Rise,85,42.36452836,-71.10502183,81632.0,PRIMARY_USE_RESIDENTIAL,182,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
26,8bb2e47a-0aba-4e3c-ba8c-d33bfcea34b2,481ca74a-479e-48a6-a31c-510e048df7bc,68ab5a6b-2a67-47c6-9a78-96a346b27ed0,8b634419-8ced-492c-9847-ffff52c01879,,19234,The Veridian,1133 East-West Highway,Silver Spring,MD,Montgomery,20910,Washington DC,MD-Silver Spring,2,2009,High-Rise,457,38.9899,-77.028575,395471.0,PRIMARY_USE_FOOD_SERVICE,621,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
27,7a475406-2745-48e0-9611-70da7a17f4b2,e0fa1405-0f6f-43f8-83fd-9e069a1947eb,f4f0b35d-d9e9-48c8-846c-6a2d8cbaea6b,c6177d18-8f99-4742-97c5-8011305ab9cd,,19235,Highlands at South Plainfield,1300  Cook Lane,South Plainfield,NJ,Middlesex,7080,New York - Manhattan,NY-Suburbs,12,2000,Garden,252,40.55646459,-74.41752697,230034.0,PRIMARY_USE_RESIDENTIAL,387,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
28,457a32da-4dd5-4f62-859e-5ce2904c8691,a8187357-4c85-4e82-b3e3-e97b1735cff8,30708d4b-a684-4f71-b02c-3300e4a289f4,6e401397-b905-4fa2-b418-8b30b47a19ab,,19236,600 Washington,600 Washington Street,New York City,NY,New York,10014,New York - Manhattan,Manhattan-Chelsea,1,2004,Mid-Rise,135,40.73045,-74.009087,74089.0,PRIMARY_USE_RETAIL,149,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
29,4fa8dc94-658c-4260-bbdc-7fcb2dc9b74c,33d4be89-5688-4740-8638-d8ac5d8400cb,4c8404d2-a9db-4e44-a915-91dc01693ca7,9e8a0ee0-29fa-4809-8e0b-c7b187214197,,19239,Heritage at Stone Ridge,2 Littles Brook Court,Burlington,MA,Middlesex,1803,Boston,128 North,5,2005,Garden,180,42.48896655,-71.18694305,186514.0,PRIMARY_USE_RESIDENTIAL,292,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
30,16c900f4-c89e-4895-ae1a-1b22a4ddb7e3,08af9e35-93e6-42bc-a657-46bd7236ff66,8f346bca-882b-4df0-8908-23ac4bda4ef7,12c8dcf4-8fc9-4cd8-b290-9714b4f76778,,19241,2201 Pershing,2201 N Pershing Drive,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,2,2012,High-Rise,188,38.881071,-77.084407,180079.0,PRIMARY_USE_SCHOOL,295,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
31,7e12075b-507e-4f6e-95cb-8257e6161cac,b8502058-cefb-44c3-bd12-ddb6153ee8d3,cf545f7e-d46b-4fdd-92cb-21028d3823fd,2718d3b4-942b-4c14-8b14-20a3616e5ff0,,19242,70 Greene,70 Greene Street,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2010,High-Rise,480,40.714778,-74.036058,384771.0,PRIMARY_USE_FOOD_SERVICE,610,51.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
32,971803ae-0033-4a57-a497-70900a582525,94ed816a-12cb-45a9-b809-a330e8098a6c,e5bf82ce-272d-4f0e-8302-e21d071d6bed,870ec448-0edc-4e3c-8c68-a447da3ea85f,,19244,Mosaic at Metro,6210 Belcrest Road,West Hyattsville,MD,Prince George,20782,Washington DC,MD-Prince George,7,2008,Mid-Rise,260,38.964096,-76.952298,257047.0,PRIMARY_USE_RESIDENTIAL,417,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
33,d72649f5-30db-4253-a6d8-aba73feb7a57,ad5f19d2-01a0-4177-885a-5a35c4068e97,f578a6aa-3d94-4a5c-9dd7-e89de0d640a0,ca2a8c0e-7c8c-4373-823a-f12a2631f937,,19257,Longview Place,70 Hope Avenue,Waltham,MA,Middlesex,2453,Boston,128 West,3,2004,High-Rise,348,42.36913533,-71.24837384,354956.0,PRIMARY_USE_RESIDENTIAL,549,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
34,2f3dea60-5ce6-4c8b-abf9-5a9b75534e03,ff63c9ca-530a-4b92-a117-8ac6cad1cd5b,8f580622-92d0-45a8-af59-73fd42f2daab,b2e35324-91f0-4351-b5dd-9af68cd8dcf6,,19260,Liberty Tower,818 N. Quincy Street,Arlington,VA,Arlington,22203,Washington DC,VA-Arlington-RB Corridor,1,2008,High-Rise,235,38.880331,-77.107594,220812.0,PRIMARY_USE_FOOD_SERVICE,338,21.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Very Low,Moderately High,Very Low,High
35,ea172f26-7fc8-4a3c-ac82-cdf74d925936,86596371-1d00-46c2-a894-d869448ff71f,fff391c0-70e1-4ca4-99a8-39026bb65252,fd272f97-b40c-4c5d-8c26-a7cfe5678415,,19264,1111 Belle Pre,1111 Belle Pre Way,Alexandria,VA,Alexandria,22314,Washington DC,VA-Alexandria,2,2013,Mid & High Rises,360,38.81373,-77.049876,295165.0,PRIMARY_USE_FOOD_SERVICE,485,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
36,d388e619-6b7f-4602-8809-3aa7dc394155,b53b25fe-c304-4bbb-bd9f-a46740212855,0110eb41-1a94-40c7-a238-0f4eb11912bb,5a747473-a82c-48af-bd4c-95031695934e,,19276,777 6th Avenue,777 Sixth Avenue,New York,NY,New York,10001,New York - Manhattan,Manhattan-Chelsea,1,2002,High-Rise,294,40.744981,-73.991288,199571.0,PRIMARY_USE_RETAIL,325,32.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
37,0829419f-4d7f-4c52-b938-bd3abb9e963e,723901b0-d52f-4495-bd1c-75ea832aad7e,6a03c97a-9e76-4d2f-b8f6-3e71dffdef9b,4a0246ed-5333-45b5-9651-09121bf30966,,19278,Longacre House,305 West 50th Street,New York,NY,New York,10019,New York - Manhattan,Manhattan-Midtown/West,1,1998,High-Rise,293,40.762352,-73.986258,206944.0,PRIMARY_USE_RETAIL,317,26.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
38,99ef41d2-b162-4744-a828-a9dcf25c0a15,95b2b69c-9d64-4bd6-9bbc-ee79e7119cd6,ca3484e7-15e4-4bb1-8e88-1bd3491606fd,b359170e-44ff-4b2c-ab6c-c277d9970113,,19288,425 Mass,425 Massachusetts Ave NW,Washington,DC,,20001,Washington DC,DC-Central,2,2009,High-Rise,559,38.900411,-77.016821,485693.0,PRIMARY_USE_RESIDENTIAL,645,19.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
39,6ffa7770-0ddf-4240-bbca-80cfcc629247,8ff34fe3-f02e-458e-9709-a957fa5799ef,40620b75-42f1-4f26-b627-919f0be02150,f27a1db4-d6f9-4815-be4d-625cdb1cae3c,,19306,1401 Joyce on Pentagon Row,1401 South Joyce Street,Arlington,VA,Arlington,22202,Washington DC,VA-South Arlington,1,2004,High-Rise,326,38.861441,-77.063089,283583.0,PRIMARY_USE_RESIDENTIAL,451,18.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Moderately High,Very Low,High
40,108fc2c2-02ac-4e3c-b5f7-26c66eef1550,6276fb73-5146-4193-8f69-8fe3eb4bcb08,3614bc55-f0e5-4f09-9713-cadf4ebe02e3,931a074b-2e28-4b9b-a27e-1e3f10b0c563,,19337,Third Square,285 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2008,Mid-Rise,292,42.364727,-71.083302,262857.0,PRIMARY_USE_RESIDENTIAL,418,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,High,Very Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
41,45fb0ea1-97cc-49db-b79f-5e5eedc7e953,dba63a09-56f2-4836-83de-704d60c32b77,002192e2-4d8d-4cc6-a370-aae652bbea7c,afc07398-cdd5-44b7-b263-7a93e85a0e5f,,19369,The Brooklyner,111 Lawrence Street,Brooklyn,NY,Kings County,11201,New York - Manhattan,Brooklyn,1,2010,High-Rise,490,40.692632,-73.986236,314648.0,PRIMARY_USE_RESIDENTIAL,564,52.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
42,907d57ec-a4f5-41a3-974e-42b6a82026d4,52e33180-ae97-45e1-b4d4-1e3737f72228,fa380cd2-5b7c-406c-ab27-0a602f657128,998e643f-488b-4ed9-9c94-cb4c27f24378,,19372,175 Kent,175 Kent Ave,Brooklyn,NY,Kings,11211,New York - Manhattan,Brooklyn,1,2011,Mid-Rise,113,40.718208,-73.963652,86178.0,PRIMARY_USE_SCHOOL,144,8.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
43,09d27456-7968-490a-bf70-0af21d1e0e3f,f4cc3e44-a72c-45ef-b14d-d0359f360025,5935cb17-428b-42b7-a3fa-da55e2fba661,40dff3c7-0ea3-4988-8940-08527ff34064,,19373,Rosecliff II,790 Willard Street,Quincy,MA,Norfolk,2169,Boston,128 South,2,2005,Garden,130,42.229554,-71.030012,135450.0,PRIMARY_USE_RESIDENTIAL,200,1.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
44,a7b40afe-e309-4a1a-9254-1fa8c1722b07,af9db939-4699-44dc-9523-ba5b937c43d8,d488fe5d-fda6-4545-a569-becf2b788add,09b044ab-25de-4005-9b8f-cdd0d3c1421e,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
