,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2052,Wildfire Hazard 2052,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2037,Flood Hazard 2037,Flood Risk 2052,Flood Hazard 2052,Extrem Heat Risk 2022,Extrem Heat Hazard 2022,Extreme Heat Risk 2052,Extreme Heat Hazard 2052
10,b3f65556-c7bd-42fc-8fed-09bd27c8a823,7b3b125c-ac4b-423a-b975-9af4f2a73976,84ece56d-b69e-40ba-9d93-f5ea73d3fb87,24fc2ac5-ac61-491c-8166-3d6c968d9469,,19158,71 Broadway,71 Broadway,New York,NY,New York,10006,New York - Manhattan,Manhattan-Financial,1,1897,High-Rise,238,40.70742535,-74.01195288,185905.0,PRIMARY_USE_FOOD_SERVICE,299,23.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
11,246d3eff-2dc6-4977-a13b-4839b87905e8,729d4a23-a3f9-4965-a19a-c68064e0a005,3c181c7b-726d-4718-8df1-670aa46d594d,b853a4c8-7684-4fd7-9d96-12bca31854ff,,19163,180 Riverside Boulevard,180 Riverside Boulevard,New York,NY,New York,10069,New York - Manhattan,Manhattan-Upper West Side,1,1998,High-Rise,516,40.778449,-73.988156,391226.0,PRIMARY_USE_SCHOOL,594,45.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,Moderately High
12,ceb54dd4-cb9d-415c-8c8e-462173aead01,d93462e6-85d0-4083-9a6f-8cd0941ab64d,4574a72c-723c-40fd-9800-813393158689,86a092e8-4751-4f62-8ba8-7311afc871ec,,19176,The Prime,1415 North Taft Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2002,High-Rise,281,38.89037595,-77.08140297,265293.0,PRIMARY_USE_RESIDENTIAL,390,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
13,c644bb72-3ba5-43f1-9f52-ab659571b701,5db53319-da94-4e06-9d21-8e83d8dbbebb,ddcbf7b0-bbec-4716-b8f8-1026217e99fa,116e8985-f9c3-42a6-b9ba-664c4ac74d65,,19178,Ten23,500 W. 23rd Street,New York,NY,New York,10011,New York - Manhattan,Manhattan-Chelsea,1,2011,High-Rise,111,40.74768257,-74.00421173,76880.0,PRIMARY_USE_RETAIL,137,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
14,68813482-2cee-48b8-ba42-b79c1a4319c1,e10e479c-f711-4ac6-96ed-c380442e8b82,475cbeec-089b-4805-a944-f21e06336f1e,0ee89744-1c38-43cd-9d7a-5077962993cd,,19179,Parc 77,50 West 77th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1903,High-Rise,137,40.780464,-73.975879,73643.0,PRIMARY_USE_OFFICE,138,14.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
15,ed8ce871-e7da-489c-9c1f-30ef683c58a5,874b91fe-dae4-4818-b636-2e787b6f6447,1c8dcb57-3a09-49f8-b069-9b457fcdc71b,7e37cdc0-0d27-4349-94b3-d26122d9dae0,,19180,Parc Cameron,41 West 86th Street,New York,NY,New York,10024,New York - Manhattan,Manhattan-Upper West Side,1,1927,High-Rise,166,40.786056,-73.97119,78374.0,PRIMARY_USE_FOOD_SERVICE,173,17.0,Very Low,Low,Low,Moderately High,Low,Moderately High,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
16,3488de02-04f6-417d-a5ce-f98264082811,e1ee2194-e8ad-4334-ad84-59bc95f5dc91,b38af0f3-0b82-4a5f-88b9-06461a22f317,b5e3e3d8-6525-471c-8542-277f500fa972,,19183,Parc Coliseum,228 West 71st Street,New York,NY,New York,10023,New York - Manhattan,Manhattan-Upper West Side,2,1910,High-Rise,177,40.778508,-73.983488,94190.0,PRIMARY_USE_HEALTHCARE,191,16.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
17,82e0dab6-307b-472a-b4b4-de3d768baaa0,ff67fc34-b07e-492a-98d1-0786cead5d1a,5c0fc9fd-1bb4-43a1-bd9d-c6b4772a413a,632c1d43-161f-4e21-a34c-2216bdd5f0f7,,19206,Sheffield Court,701 North Wayne Street,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,37,1986,Garden,597,38.88207266,-77.08600831,394256.0,PRIMARY_USE_RESIDENTIAL,645,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
18,867204ca-c5e4-414f-b6b5-0c9262b1c946,d10307b2-2641-4fb3-bb57-418bb57a9663,891828d9-cc16-4474-9b84-5ee1685e15db,903d29d9-c176-4a0f-a9e9-9051be2d4a84,,19216,The Reserve at Fairfax Corner,11727 Fairfax Woods Way,Fairfax,VA,Fairfax,22030,Washington DC,VA-Fairfax,50,2001,Garden,652,38.85807926,-77.35362829,616722.0,PRIMARY_USE_RESIDENTIAL,1044,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
19,09cd3730-02a6-49e5-ada9-326a815a4d7e,5a83393b-43cd-4a89-8a7b-861f8a197724,2100ec90-2707-42d0-8332-863a78a283b4,5eabb110-6135-4bd7-88db-a9d5128f9a5c,,19217,The Reserve at Eisenhower,5000 Eisenhower Avenue,Alexandria,VA,Alexandria City,22304,Washington DC,VA-Alexandria,5,2002,Mid-Rise,226,38.80325817,-77.11920786,227897.0,PRIMARY_USE_RESIDENTIAL,356,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,Moderate,Low,Moderate,Low,Moderate,Very Low,Moderately High,Very Low,High
20,960081bc-382f-4422-8c4a-a4484525a35a,035455b7-81af-4c61-b179-de6ac4554b19,742bcaf5-fcff-4383-bf50-43657af55072,d2fff634-75fb-4be3-b319-06f23e817ee3,,19221,1210 Mass,1210 Massachusetts Avenue,Washington,DC,District of Columbia,20005,Washington DC,DC-Central,1,2004,High-Rise,144,38.904376,-77.028222,130479.0,PRIMARY_USE_RETAIL,213,13.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
21,a5b78232-9189-440a-9272-a5ec43fbcb52,1043d93d-6c13-45bd-a0a4-adddd33b7400,3284e3e4-a529-4e1d-ac8e-c773923eead1,6cd1381f-02f9-4f78-b391-1270026fafb5,,19223,2400 M,2400 M Street NW,Washington,DC,District of Columbia,20037,Washington DC,DC-Central,1,2006,Mid-Rise,359,38.90529368,-77.05143916,330088.0,PRIMARY_USE_FOOD_SERVICE,439,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
22,96b3c5dd-8343-48db-bf13-e8200bc7df1b,0cba5fa7-34b3-4cfc-8b14-a3538b8df0f3,45800873-c9b9-4395-8cff-c81efabd5711,de681715-c2ed-4238-b9e2-32748130e9db,,19224,Reserve at Potomac Yard,3700 Richmond Hwy,Alexandria,VA,Alexandria City,22305,Washington DC,VA-Alexandria,2,2002,Mid-Rise,588,38.83794802,-77.05205388,514532.0,PRIMARY_USE_RESIDENTIAL,824,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
23,f7eb7d99-0f45-4416-ae2c-8a2fb12dc857,93e8fda4-9fc2-4678-9124-e47ef7357302,a7443549-abe9-4a47-ac55-8eee72542723,4d2a3ec2-9cdc-42b4-bf82-97c06221ab91,,19225,Carlyle Mill,2201 Mill Road,Alexandria,VA,Alexandria City,22314,Washington DC,VA-Alexandria,4,2002,Mid-Rise,317,38.799884,-77.06741,303201.0,PRIMARY_USE_RESIDENTIAL,496,4.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,Moderately High,Very Low,High
24,9e4bc2c2-507c-44ed-ac5c-30a3c1edd20b,789eea1e-cb3e-4e07-a9e7-efcc1414eb44,6ba47203-f2f3-4e98-ad6b-1d09d4767eb0,a15c1ae5-3b7c-4c05-9408-0a6ee5d25326,,19226,Reserve at Clarendon Centre,3000 N. Washington Blvd.,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,1,2003,High-Rise,252,38.88497728,-77.0937795,216340.0,PRIMARY_USE_FOOD_SERVICE,346,11.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
25,8d921774-de36-4f9c-ae14-44e846b39fd9,8cb1af5e-32f7-4bd7-bad7-d57066450b76,695791ed-0b35-4c89-aaac-bd81dc414b19,20986b72-1609-49d4-9f57-ad16546c8172,,19231,Church Corner,10 Magazine Street,Cambridge,MA,Middlesex,2139,Boston,MA-Cambridge,1,1987,Mid-Rise,85,42.36452836,-71.10502183,81632.0,PRIMARY_USE_RESIDENTIAL,182,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
26,a6268033-251c-42be-8873-0c737ddd7929,9c51eb82-6184-46d5-95fe-d02f2325f4fa,77625bf5-49fc-45ec-b041-6618d307bd3d,7d844f8f-b0cd-4e55-bb8f-2153c24c4f32,,19234,The Veridian,1133 East-West Highway,Silver Spring,MD,Montgomery,20910,Washington DC,MD-Silver Spring,2,2009,High-Rise,457,38.9899,-77.028575,395471.0,PRIMARY_USE_FOOD_SERVICE,621,15.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
27,59410242-9b60-421a-af4c-a827f97c00d1,2f4711fb-ecae-4bb1-b962-481792f5d0ea,9251eafb-0bf7-49f0-b526-8abd8aca162f,7f72371d-ac2c-4252-b671-7db4260868f0,,19235,Highlands at South Plainfield,1300  Cook Lane,South Plainfield,NJ,Middlesex,7080,New York - Manhattan,NY-Suburbs,12,2000,Garden,252,40.55646459,-74.41752697,230034.0,PRIMARY_USE_RESIDENTIAL,387,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
28,fd4a9083-393b-4480-9682-9358b9ecdce5,d481861f-930b-4c22-ad66-3b29e4b2cd78,06fc8f68-82e1-4dc5-82e4-c225d7f33ad2,b080d9aa-df35-4d6e-93d6-ccc459a86c72,,19236,600 Washington,600 Washington Street,New York City,NY,New York,10014,New York - Manhattan,Manhattan-Chelsea,1,2004,Mid-Rise,135,40.73045,-74.009087,74089.0,PRIMARY_USE_RETAIL,149,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,Moderately High
29,a39a22d5-f22c-4751-b75f-36a56286ff88,f0c07f91-2c11-4c85-a49d-a2a7f2e2ed4e,e9805f33-e180-4cb0-990e-760a48958a46,ad48da4a-cfb8-47a5-a463-3e759a67342b,,19239,Heritage at Stone Ridge,2 Littles Brook Court,Burlington,MA,Middlesex,1803,Boston,128 North,5,2005,Garden,180,42.48896655,-71.18694305,186514.0,PRIMARY_USE_RESIDENTIAL,292,3.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Moderately High,Very Low,Moderately High
30,775788d3-2d31-4aea-a92d-4d305ceccd02,4f8a046b-39f2-47e5-8ec2-4265dee4379b,f18f5f01-9d9c-4488-b7e4-a0000692441e,239b518a-c78a-4a2e-ac00-34a56cc0efe7,,19241,2201 Pershing,2201 N Pershing Drive,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,2,2012,High-Rise,188,38.881071,-77.084407,180079.0,PRIMARY_USE_SCHOOL,295,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
31,dff48e2f-b246-42f4-a2cf-8fb65e513b0c,bd641221-7531-43f5-aa17-fbe059738af7,45259cbf-3fb1-4ae0-8166-a3b2288764c2,f0a3165a-27d2-4bba-bcad-26071e5841ac,,19242,70 Greene,70 Greene Street,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2010,High-Rise,480,40.714778,-74.036058,384771.0,PRIMARY_USE_FOOD_SERVICE,610,51.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Moderate,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
32,03429ca5-df03-4579-9cb1-cbd1a294115b,5ec413db-aa0b-48f7-b4f7-a69235a06d0c,93cb218e-160e-4502-8ab1-26cd1f778201,3f64fe38-ef00-46e1-b4dc-905004da1d5f,,19244,Mosaic at Metro,6210 Belcrest Road,West Hyattsville,MD,Prince George,20782,Washington DC,MD-Prince George,7,2008,Mid-Rise,260,38.964096,-76.952298,257047.0,PRIMARY_USE_RESIDENTIAL,417,5.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
33,31bf389a-7f1e-4235-8652-bb15e306b23c,b42c712b-75a3-44f7-be2f-a55b7f357c00,59af0652-ed75-4ef6-a798-22b176e3e016,52892330-fac1-44c2-92af-e47f2459ff21,,19257,Longview Place,70 Hope Avenue,Waltham,MA,Middlesex,2453,Boston,128 West,3,2004,High-Rise,348,42.36913533,-71.24837384,354956.0,PRIMARY_USE_RESIDENTIAL,549,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
34,1d260ace-d7d7-44c2-869f-afade50db85b,b66ce9f3-953a-4596-b13b-0c27148be44c,8852f63d-03f8-46e1-9128-0b19223080ad,ef97b73f-803a-4cdc-a33f-62eb8e469e4e,,19260,Liberty Tower,818 N. Quincy Street,Arlington,VA,Arlington,22203,Washington DC,VA-Arlington-RB Corridor,1,2008,High-Rise,235,38.880331,-77.107594,220812.0,PRIMARY_USE_FOOD_SERVICE,338,21.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Low,High,Low,High,Very Low,Moderately High,Very Low,High
35,4fd73e15-fc50-47e6-b6a3-af34ae699c47,ed2c51d4-c474-4264-9012-87f35adcbead,3f35db60-a7b0-4339-beda-2f2f463ed298,dae7f2ea-b479-42fb-99c4-992b7aeec162,,19264,1111 Belle Pre,1111 Belle Pre Way,Alexandria,VA,Alexandria,22314,Washington DC,VA-Alexandria,2,2013,Mid & High Rises,360,38.81373,-77.049876,295165.0,PRIMARY_USE_FOOD_SERVICE,485,7.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,High
36,5341bb0d-4f56-47ec-8972-5de38d776e94,6524e839-2975-4bc4-a624-76fb7b591467,902140a8-c31a-4c49-be7f-092dd19bb3b4,feb1122c-83dd-40d0-bd37-22b4aa61d57f,,19276,777 6th Avenue,777 Sixth Avenue,New York,NY,New York,10001,New York - Manhattan,Manhattan-Chelsea,1,2002,High-Rise,294,40.744981,-73.991288,199571.0,PRIMARY_USE_RETAIL,325,32.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
37,cc9101c0-28e0-42fa-bf27-a39000577657,be18c363-5060-4a65-b066-2155b8cd4ce0,a6f30de6-f85d-4990-b5e8-011ebc2a9262,ddc90079-0260-4891-885e-99810df7eb50,,19278,Longacre House,305 West 50th Street,New York,NY,New York,10019,New York - Manhattan,Manhattan-Midtown/West,1,1998,High-Rise,293,40.762352,-73.986258,206944.0,PRIMARY_USE_RETAIL,317,26.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
38,e3001d63-0f8f-40f6-8e0f-741be44696d5,817f40df-63e4-4bcd-9196-80f3ee6974f5,8af20993-c1a6-49fe-8f04-159e61745203,0209d341-1e7d-4c97-bf16-281bc470b986,,19288,425 Mass,425 Massachusetts Ave NW,Washington,DC,,20001,Washington DC,DC-Central,2,2009,High-Rise,559,38.900411,-77.016821,485693.0,PRIMARY_USE_RESIDENTIAL,645,19.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderate,Very Low,Moderately High,Very Low,High
39,61a4bb72-734c-434c-a861-24e23d63ef37,a63f8c92-0e8b-4603-960b-7ab0072df253,580e24b4-61e7-4837-9578-615a56fe2ef8,32b2b0fa-f0a4-4fe6-a1cf-30b97d6c86af,,19306,1401 Joyce on Pentagon Row,1401 South Joyce Street,Arlington,VA,Arlington,22202,Washington DC,VA-South Arlington,1,2004,High-Rise,326,38.861441,-77.063089,283583.0,PRIMARY_USE_RESIDENTIAL,451,18.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low-Medium,Very High,Low-Medium,Very High,Very Low,Moderately High,Very Low,High
40,b1d8be96-18f3-42cc-8eb2-6e21e430fd3f,5410e682-f4fc-4175-bee2-0feabff21872,82389481-1fd9-4308-b055-5d05f6f99c75,023da911-90ee-4e67-b52f-dec59cc5899a,,19337,Third Square,285 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2008,Mid-Rise,292,42.364727,-71.083302,262857.0,PRIMARY_USE_RESIDENTIAL,418,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,High,Very Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
41,f8f74cda-55ca-4a9a-9e41-b3dfc668e6fc,f9ae46e7-96ef-4fa7-8767-a0bede63aaba,8ad09bd9-014a-421d-87e0-4f2fd134ea32,825a6659-bd7e-499b-9d76-dc21517de750,,19369,The Brooklyner,111 Lawrence Street,Brooklyn,NY,Kings County,11201,New York - Manhattan,Brooklyn,1,2010,High-Rise,490,40.692632,-73.986236,314648.0,PRIMARY_USE_RESIDENTIAL,564,52.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
42,2c2a2db9-65de-485d-bd1c-b8d56cb501ae,21a857b3-370d-48f3-9d35-9a478292d952,2d9a0646-40dd-46a0-8324-e747c5c2d904,81939539-a533-4b6f-a97d-81e7a85a7704,,19372,175 Kent,175 Kent Ave,Brooklyn,NY,Kings,11211,New York - Manhattan,Brooklyn,1,2011,Mid-Rise,113,40.718208,-73.963652,86178.0,PRIMARY_USE_SCHOOL,144,8.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
43,2b34f26c-e1c5-45d2-afe9-43a40e1f7416,4ab5f997-6ded-4157-82cf-7f8bcede959f,e20e20fa-672a-4b0b-8a46-a7fe5be1e3d1,b5d0f987-5774-41d5-ab88-898af7da2dc2,,19373,Rosecliff II,790 Willard Street,Quincy,MA,Norfolk,2169,Boston,128 South,2,2005,Garden,130,42.229554,-71.030012,135450.0,PRIMARY_USE_RESIDENTIAL,200,1.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Moderately High,Very Low,Moderately High
44,7f1ee157-dc45-4fe3-a3c8-9673b8dc9166,d527ec84-67ec-4d05-8298-1def8ebe5c19,75b393e7-3fe2-47a3-9208-2aab84df89ec,9d4602cd-fc08-4eb5-abe4-937c7c2a3f13,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Moderate,Very Low,Moderate,Low,High,Low,Very High,Low,Very High,Very Low,Moderately High,Very Low,Moderately High
